id,word-1,word-2,word-3,word-4,word-5,word-6,word-7,word-8,word-9,word-10,word-11,word-12,word-13,word-14,word-15,word-16,word-17,word-18,word-19,word-20,word-21,word-22,word-23,word-24,word-25,word-26,word-27,word-28,word-29,word-30,word-31,word-32,word-33,word-34,word-35,word-36,word-37,word-38,word-39,word-40,Result
2636,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2637,132,6,1,3,22,8,4,9,18,5,3,3,2,9,16,2,4,2,108,1,1,23,12,6,22,0,,3,22,15,2,4,11,2,10,3,21,4,6,22,0
2638,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5,0,,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2639,35,4,0,2,5,1,0,5,7,1,3,0,0,3,9,0,2,2,22,0,0,3,7,2,3,0,2,1,10,0,3,0,5,2,8,4,1,0,4,1,0
2640,94,6,2,2,,5,2,10,10,3,3,5,0,4,40,11,10,3,80,1,2,20,10,12,10,0,7,1,10,1,1,8,13,3,17,2,5,9,5,3,0
2641,7,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,2,0,6,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,1,0,0,0,0,0,0
2642,10,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,11,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2643,128,1,7,4,17,3,7,18,16,6,5,1,0,15,25,5,5,4,79,1,2,28,11,8,21,1,6,2,28,1,0,8,23,4,12,3,6,2,1,1,0
2644,71,2,0,0,18,6,3,5,9,5,3,1,1,11,15,1,0,0,36,0,3,8,2,0,16,0,5,2,7,0,1,2,12,0,11,0,1,1,17,2,0
2645,16,1,0,0,1,0,1,1,4,0,1,0,0,1,5,1,1,1,10,0,1,2,4,0,1,0,4,1,1,0,1,0,2,1,0,0,1,1,1,1,0
2646,25,2,0,0,8,1,0,3,1,0,2,,0,4,0,0,0,0,8,0,1,1,0,0,3,0,1,0,1,0,1,1,0,0,3,0,0,1,0,1,0
2647,466,5,16,13,76,35,31,26,46,24,23,9,7,12,51,11,26,17,352,13,3,65,38,40,29,9,12,27,74,13,10,10,45,15,38,15,30,15,18,23,0
2648,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,31,1,0,0,5,3,0,7,6,2,0,0,0,2,8,0,0,0,15,0,1,5,2,0,0,0,7,0,7,3,0,1,4,0,0,2,5,1,3,1,0
2650,37,1,3,0,3,3,0,3,9,1,1,1,2,2,17,3,0,0,29,0,1,9,1,2,0,0,1,1,8,1,1,1,13,0,7,0,3,3,3,2,1
2651,58,1,1,1,12,2,0,5,4,7,5,2,0,2,10,1,1,1,48,0,2,10,13,3,9,0,3,0,6,0,1,0,6,1,6,1,1,5,1,1,0
2652,35,3,0,0,6,2,1,5,5,4,3,0,0,2,5,1,3,2,13,0,0,3,2,1,7,1,0,1,6,0,0,0,4,2,5,0,1,0,2,0,0
2653,32,3,1,0,0,0,0,3,6,0,0,0,0,2,4,0,1,1,17,0,1,4,3,0,8,3,1,0,3,0,0,1,4,1,3,0,1,0,0,0,1
2654,42,4,0,0,6,1,0,1,9,5,2,1,1,7,12,0,1,0,42,0,2,13,4,4,3,2,0,8,6,7,2,0,10,0,5,0,9,7,1,13,0
2655,11,0,0,0,1,0,1,2,0,0,2,0,2,2,2,0,0,0,3,0,0,1,0,1,3,0,1,1,3,0,0,0,2,0,1,0,0,0,1,1,0
2656,54,0,2,6,7,0,3,4,3,4,4,0,0,9,4,1,6,3,23,2,1,4,5,1,5,0,1,4,9,0,0,1,4,3,6,1,1,0,2,3,0
2657,137,4,11,6,19,6,6,11,20,12,10,7,1,6,17,6,5,3,85,3,3,11,21,4,7,0,4,5,41,2,2,14,9,3,17,2,4,3,0,10,0
2658,7,1,0,0,1,0,0,1,0,0,0,0,0,1,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2659,16,0,0,0,0,0,0,2,4,5,5,0,0,1,0,0,0,0,6,1,1,0,1,0,0,0,2,0,5,0,0,0,0,0,2,1,1,0,0,0,0
2660,46,2,0,2,8,4,2,2,2,1,4,1,0,1,6,1,3,1,45,1,2,14,6,4,6,0,2,0,4,0,0,2,4,1,5,1,1,2,1,2,0
2661,38,1,1,1,3,2,2,1,2,3,1,2,1,3,6,1,2,1,40,0,0,14,8,1,3,1,0,3,5,6,1,5,4,1,9,2,6,0,0,3,1
2662,117,4,3,1,18,9,1,11,10,7,2,1,6,11,15,2,9,7,117,1,4,24,15,10,17,3,6,5,38,11,2,9,13,7,17,2,14,11,2,11,1
2663,19,0,0,1,5,4,1,1,8,1,0,3,1,0,7,0,2,0,23,2,0,10,0,4,0,0,1,1,1,0,0,0,7,0,4,3,5,1,0,3,1
2664,30,0,0,0,7,2,3,3,1,2,2,0,5,0,5,0,1,1,22,0,2,5,5,3,11,1,2,0,6,0,1,0,5,1,6,1,1,2,0,2,0
2665,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
2666,95,3,1,2,14,6,5,10,12,9,5,3,1,12,14,1,20,9,111,4,1,39,16,15,11,3,15,6,16,16,1,1,12,7,17,3,18,5,6,17,0
2667,63,2,1,2,8,0,3,7,11,6,8,0,0,10,6,0,0,0,38,2,0,17,0,4,10,2,10,0,30,0,0,2,6,0,3,0,5,2,0,0,0
2668,128,1,5,8,22,5,2,6,13,7,3,0,2,8,24,7,7,5,99,4,3,25,18,3,19,0,7,2,35,2,8,8,17,5,15,0,5,1,1,3,0
2669,33,3,2,2,6,1,0,3,0,0,1,3,2,2,13,1,4,0,29,0,0,10,4,4,3,0,3,5,4,1,0,1,13,0,8,1,7,3,1,2,1
2670,48,1,4,4,10,1,1,6,1,1,2,1,0,4,6,0,6,3,38,1,1,11,6,5,3,0,2,3,7,1,0,1,2,2,6,3,3,4,0,0,0
2671,132,4,3,3,27,15,0,8,11,2,2,6,5,5,18,7,1,1,124,3,3,26,7,17,12,1,2,6,19,9,3,6,11,1,13,2,13,15,3,15,0
2672,21,0,0,1,4,0,0,1,5,0,0,0,1,0,4,0,1,1,16,0,0,3,3,2,1,0,0,0,3,0,0,1,2,0,3,1,0,2,1,0,1
2673,43,4,1,0,12,4,3,2,5,3,3,1,2,2,10,0,5,4,43,1,0,10,9,6,2,0,1,2,5,1,1,1,4,4,9,0,2,5,6,2,0
2674,24,1,0,0,4,1,1,3,3,6,3,1,0,2,10,2,2,0,29,0,2,9,2,7,7,0,4,2,3,2,2,1,6,0,4,1,2,1,1,4,0
2675,9,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0
2676,39,0,1,3,7,3,0,2,2,3,1,2,0,0,2,1,8,5,31,0,1,5,9,2,6,1,3,0,5,0,0,3,0,5,6,1,1,0,1,2,0
2677,116,2,2,2,22,5,1,2,9,8,5,3,0,2,19,3,3,1,82,3,0,17,13,10,12,0,3,2,29,0,2,2,9,1,6,1,1,4,3,0,0
2678,16,0,0,0,5,1,0,0,2,2,1,0,1,0,3,1,0,0,13,1,0,5,1,0,1,0,1,0,2,0,1,1,3,0,4,2,2,0,0,0,0
2679,21,2,0,0,4,0,2,3,4,0,2,1,0,1,6,2,5,1,18,0,1,6,2,1,4,1,2,0,4,1,1,0,3,1,2,1,1,0,1,3,0
2680,32,3,1,0,7,2,2,8,1,1,1,0,0,1,6,0,2,2,27,4,1,9,2,3,1,0,4,0,11,1,1,0,5,2,3,1,2,3,2,4,0
2681,44,0,2,3,6,3,1,1,1,2,0,0,2,0,3,2,2,0,53,1,0,8,5,3,6,0,0,1,1,1,0,3,0,0,4,3,2,1,0,1,1
2682,10,0,1,0,2,2,1,0,1,0,1,2,0,1,0,0,0,0,12,1,0,3,1,0,0,0,0,5,2,0,3,1,0,0,1,0,0,0,0,0,1
2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2684,49,4,2,1,5,0,0,4,8,2,0,1,1,2,6,0,2,1,42,0,0,7,7,3,5,0,1,4,14,0,6,0,4,1,7,0,1,1,3,2,0
2685,44,1,0,2,6,3,2,3,5,3,3,1,1,4,10,0,7,0,68,2,0,12,9,11,4,0,6,3,4,0,0,0,7,0,8,2,2,0,1,2,0
2686,41,4,1,2,9,2,1,3,5,3,4,1,0,2,5,1,2,1,21,0,1,2,4,2,4,0,2,0,6,0,1,1,5,1,5,0,0,1,1,1,0
2687,15,0,0,0,3,0,1,0,0,0,1,0,0,4,7,1,0,0,5,0,0,2,2,1,0,0,2,0,1,0,0,0,2,0,3,0,1,1,1,0,0
2688,74,5,2,7,8,4,4,7,13,14,6,1,0,6,14,0,8,4,63,1,1,15,5,6,5,0,3,1,17,1,0,1,9,4,6,1,1,10,4,2,0
2689,67,2,2,2,8,3,1,8,16,5,1,1,4,2,19,1,7,6,67,4,1,14,8,8,7,3,4,1,16,1,4,5,18,6,9,1,5,2,9,2,0
2690,163,4,3,2,31,12,6,8,16,6,7,4,3,7,33,6,14,6,136,9,2,21,21,9,26,1,15,6,33,0,3,3,30,5,20,0,2,8,2,5,0
2691,18,2,0,0,2,2,0,0,2,3,2,3,1,2,6,1,0,0,12,2,0,1,5,1,5,0,3,1,5,0,0,0,2,0,3,2,0,1,1,0,0
2692,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,217,2,7,5,28,8,5,18,42,18,8,3,11,8,40,4,15,13,166,4,1,47,30,11,35,2,4,14,52,0,7,12,31,13,22,2,13,5,9,5,0
2694,213,6,4,3,27,8,4,16,34,10,2,1,6,7,51,8,5,1,195,17,1,51,17,25,8,3,8,7,29,9,0,13,42,1,19,9,14,6,11,1,1
2695,23,0,0,3,5,4,1,5,2,3,0,1,0,2,5,1,3,1,16,0,2,2,3,2,5,0,1,0,3,2,0,2,5,1,2,2,2,1,5,2,0
2696,61,4,1,1,7,0,3,5,13,3,5,0,1,5,2,0,5,5,50,1,1,9,7,0,2,0,4,1,14,7,3,2,2,5,12,3,10,3,0,13,0
2697,255,16,5,10,70,32,2,11,45,11,5,5,2,9,53,5,28,7,329,5,1,79,31,54,26,3,14,20,59,3,8,1,48,7,29,25,10,8,30,1,1
2698,6,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2699,36,0,0,0,10,4,2,5,3,1,1,2,1,2,17,1,3,2,33,6,3,8,3,3,0,0,3,5,11,3,1,2,13,2,7,3,6,3,4,4,0
2700,23,0,0,0,5,0,0,3,7,1,2,0,0,5,4,0,0,0,9,0,0,6,0,0,4,2,5,0,2,0,0,0,4,0,0,0,3,0,0,0,0
2701,42,3,0,0,5,1,5,4,6,0,1,1,4,2,14,2,1,0,33,2,1,8,1,0,8,0,9,2,8,1,2,5,8,0,1,1,1,1,4,1,0
2702,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2703,253,3,26,8,55,28,3,46,24,2,6,4,1,21,63,7,5,3,113,15,0,34,6,14,18,0,6,8,29,2,1,10,52,1,51,2,2,5,15,3,0
2704,83,0,2,2,22,8,1,7,8,6,2,3,1,6,17,2,10,7,95,2,0,27,14,8,12,7,6,17,27,4,9,0,17,7,14,4,5,2,4,5,0
2705,51,0,3,2,7,4,7,5,6,6,3,2,0,4,10,2,5,3,39,4,1,13,10,4,12,0,3,0,13,1,0,2,5,2,8,1,1,0,1,0,0
2706,36,1,1,1,6,0,2,3,5,1,1,4,0,1,8,0,7,1,32,1,2,5,1,6,7,1,4,6,7,0,0,3,7,1,8,1,1,2,2,7,0
2707,51,2,0,1,12,3,2,7,11,1,5,0,1,2,13,0,3,3,46,2,4,12,7,6,3,2,1,3,7,0,0,5,11,3,4,0,3,2,0,2,0
2708,228,5,10,10,42,17,4,15,21,8,16,5,10,27,53,11,4,3,115,8,3,24,17,10,25,4,8,5,25,2,0,8,38,3,25,14,8,3,4,31,0
2709,55,1,5,0,14,2,0,5,6,1,2,1,2,5,7,1,2,2,49,2,0,19,4,4,2,0,0,8,12,5,1,0,7,2,12,0,7,3,3,7,0
2710,28,0,0,0,6,2,2,5,3,0,1,0,2,2,3,1,1,0,20,0,0,2,3,5,1,0,1,1,2,2,1,2,1,0,2,0,3,2,4,1,1
2711,13,2,0,0,1,1,0,2,2,2,2,0,0,2,4,0,2,1,8,0,0,2,1,0,3,0,0,1,1,0,0,0,3,1,2,0,1,0,2,0,0
2712,93,2,0,1,7,1,2,23,12,2,11,1,0,3,11,0,5,3,50,1,3,5,6,16,3,0,4,0,18,2,0,0,7,3,11,1,2,0,11,3,0
2713,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
2714,17,0,2,1,1,0,1,1,4,3,0,0,2,1,1,0,0,0,16,0,0,6,0,1,1,0,1,0,4,1,0,0,1,0,4,0,2,0,2,1,1
2715,58,0,4,3,11,1,1,6,8,2,2,2,0,3,19,5,6,4,43,0,5,6,9,5,6,0,5,1,4,2,0,0,15,4,5,0,2,6,3,0,0
2716,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2718,47,3,1,1,8,4,1,5,5,7,0,0,0,2,13,2,4,2,42,1,5,9,6,7,3,0,0,1,10,0,4,0,8,2,3,1,2,3,2,0,0
2719,232,11,0,13,41,15,13,15,23,10,4,0,4,7,36,4,12,8,246,12,1,68,26,27,33,18,10,36,39,10,5,4,31,7,26,3,21,7,5,4,1
2720,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,27,2,0,0,3,0,1,4,8,7,3,0,0,3,5,0,2,2,23,0,0,2,6,1,1,0,1,1,7,0,3,0,3,2,2,0,1,0,2,1,0
2722,34,1,1,2,5,1,0,3,2,5,3,2,0,1,5,0,3,2,32,0,1,13,3,2,2,0,2,1,4,2,1,4,4,0,4,1,2,4,1,2,0
2723,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2724,112,6,0,2,26,6,9,9,8,4,13,1,1,10,50,9,3,2,72,3,2,13,17,3,20,2,14,5,21,1,1,3,29,2,13,1,2,0,8,3,0
2725,183,13,0,9,24,9,10,16,33,11,4,1,1,11,33,4,9,6,138,4,0,39,30,13,29,3,24,5,42,3,8,2,26,6,15,3,10,0,15,2,0
2726,76,2,1,2,10,3,0,7,8,5,0,1,1,3,10,6,4,1,48,2,2,9,4,8,1,0,3,0,14,0,2,1,2,1,7,1,5,8,2,4,1
2727,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2728,9,1,0,0,0,0,0,1,3,1,0,0,1,1,14,3,0,0,9,0,0,2,2,0,2,0,2,1,3,0,0,1,10,0,3,0,0,0,1,1,0
2729,21,0,0,0,6,0,3,0,5,1,2,0,0,2,4,0,0,0,15,2,3,1,0,0,3,0,4,0,2,0,0,1,4,0,1,0,0,3,0,2,0
2730,6,0,0,0,2,1,0,1,2,0,0,0,0,0,3,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2731,18,2,0,0,3,0,0,2,2,2,0,0,0,1,3,0,2,1,23,0,0,15,1,1,0,0,0,0,2,2,0,1,2,1,0,0,2,5,0,1,0
2732,120,2,10,3,18,4,3,33,21,4,2,1,4,7,25,2,4,2,73,2,1,20,8,8,10,3,8,2,14,1,8,2,23,2,12,1,2,3,7,6,0
2733,46,1,1,0,11,4,0,2,14,3,0,0,0,2,7,0,7,1,50,2,1,11,5,6,4,1,6,5,9,0,0,0,6,0,10,2,1,5,2,3,1
2734,38,0,0,1,4,1,1,7,6,0,3,0,2,1,9,2,1,0,41,1,0,15,4,8,7,3,2,4,8,3,1,2,8,0,3,2,6,1,1,3,0
2735,36,0,2,0,9,3,1,3,6,3,0,0,0,4,8,2,2,2,23,0,1,4,3,1,1,0,0,0,7,2,0,2,8,2,4,2,6,0,1,1,0
2736,106,3,1,4,16,9,2,14,20,1,0,2,1,4,13,3,7,1,135,4,2,46,8,14,9,2,3,5,26,14,6,4,13,1,18,3,19,5,7,2,0
2737,118,5,9,4,25,7,3,7,23,7,2,3,2,6,26,1,6,5,79,1,1,19,11,6,23,4,5,4,17,2,5,2,24,5,13,2,8,2,3,4,0
2738,62,0,1,1,16,5,1,10,6,6,1,1,2,6,9,1,13,10,58,1,0,8,21,4,9,1,4,4,21,1,7,3,8,9,6,4,9,1,9,3,0
2739,20,2,2,0,5,4,3,0,2,4,1,1,3,3,5,1,1,0,29,2,1,8,3,2,4,0,2,1,5,2,3,2,3,0,5,1,2,3,2,1,1
2740,53,3,2,0,10,4,2,4,2,5,5,2,2,2,10,0,1,1,43,2,2,14,3,2,3,0,3,5,11,1,0,4,9,1,12,1,1,2,3,7,0
2741,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2742,34,3,0,0,6,1,2,3,3,5,3,0,1,1,8,2,0,0,20,3,1,4,1,1,1,0,3,1,6,0,1,1,5,0,5,1,0,4,1,1,0
2743,13,0,0,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,6,1,0,2,0,2,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,2,1
2744,100,1,1,2,16,0,5,7,11,0,7,0,6,7,28,11,3,3,57,0,1,22,6,3,6,1,3,1,17,2,5,1,23,3,8,0,3,0,0,2,0
2745,32,0,0,1,6,0,1,3,4,2,0,1,0,0,2,2,0,0,25,1,0,3,4,1,3,2,0,0,2,0,0,1,2,0,1,1,4,4,0,0,1
2746,174,7,5,3,35,18,6,13,19,9,3,1,6,10,28,4,14,8,217,12,6,66,16,31,15,4,15,20,54,1,6,3,26,8,15,7,5,12,12,0,0
2747,32,0,1,2,6,1,1,5,6,0,1,2,0,1,7,0,1,1,25,1,4,6,2,2,3,0,3,1,7,5,1,1,6,1,5,3,11,2,0,3,0
2748,15,0,1,2,1,0,0,4,2,3,1,0,1,0,8,2,0,0,23,1,1,7,4,2,3,0,1,1,1,0,0,1,3,0,4,1,2,0,1,1,0
2749,115,3,2,4,17,7,3,14,18,11,2,2,1,8,13,2,11,10,117,4,2,26,15,16,12,7,5,7,22,2,3,4,11,5,11,7,8,4,1,8,1
2750,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,35,1,0,0,8,2,6,2,2,1,0,6,3,3,7,3,1,0,30,0,2,12,3,1,4,1,1,0,15,0,0,0,2,0,5,1,0,0,0,1,0
2752,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,9,0,0,0,0,0,0,2,2,1,1,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
2754,15,0,0,0,2,0,2,1,2,0,0,0,0,1,3,1,0,0,4,0,1,1,0,0,1,0,1,1,1,0,0,0,2,0,0,0,2,0,0,1,0
2755,10,7,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,3,0,0,1,0,0,4,3,1,0,2,0,0,0,2,0,1,0,0,3,3,0,0
2756,188,6,3,7,40,18,5,20,28,15,1,4,2,11,41,13,18,14,141,6,2,30,28,22,11,1,10,14,33,11,6,11,35,11,14,8,18,13,15,12,1
2757,7,2,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2758,32,0,1,1,3,1,2,2,1,4,1,0,0,2,3,0,2,0,17,0,1,4,0,3,1,0,0,1,1,0,0,2,0,0,2,0,0,0,1,0,1
2759,25,1,1,3,5,2,1,1,4,2,0,0,0,1,2,0,2,1,17,1,0,5,1,0,4,0,3,0,6,0,1,0,1,1,2,1,0,0,0,2,0
2760,26,0,1,0,4,1,0,1,6,0,2,1,1,1,4,1,1,1,18,0,0,8,3,2,5,0,0,2,4,0,0,1,4,1,1,1,0,0,0,1,0
2761,12,1,0,0,3,2,2,3,1,1,1,1,1,2,5,1,3,3,9,1,0,2,4,0,4,0,1,0,4,0,0,0,5,3,0,0,0,0,0,1,0
2762,57,0,1,5,11,2,3,4,12,7,6,1,0,5,5,1,5,4,56,1,2,8,11,1,7,0,3,3,11,1,2,0,3,4,8,1,1,4,0,4,0
2763,61,1,2,2,8,2,2,10,8,9,2,3,1,7,15,4,2,1,39,2,1,12,4,3,5,2,2,0,9,1,0,0,11,1,5,2,2,3,2,1,0
2764,22,0,0,0,5,2,0,1,0,0,4,0,3,5,8,0,1,1,16,0,2,1,7,5,0,0,0,1,5,0,0,2,8,1,3,0,0,0,0,2,0
2765,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2766,40,1,0,1,4,0,0,5,8,2,1,0,0,5,0,0,5,1,38,3,1,12,3,2,1,0,3,0,10,0,2,0,0,1,0,1,0,2,3,4,1
2767,12,0,0,0,3,0,1,2,3,1,1,0,1,2,4,1,0,0,9,0,0,4,0,0,1,0,0,1,2,1,0,0,4,0,2,0,2,0,0,0,0
2768,63,4,1,1,13,1,1,4,6,7,6,1,0,4,14,3,4,3,38,1,1,7,5,4,5,1,3,4,4,0,2,2,12,3,9,0,3,1,3,1,0
2769,19,0,0,0,7,2,2,1,2,0,1,0,2,0,4,2,1,1,13,1,1,3,2,1,5,0,1,0,3,0,1,0,3,1,3,0,0,0,1,1,0
2770,27,2,0,2,5,1,1,3,1,0,1,0,0,2,4,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,1,0,0,2,0,0,0
2771,15,1,1,0,3,0,0,0,1,2,0,2,0,1,0,0,0,0,9,1,0,2,0,2,5,1,2,0,3,1,0,0,0,0,1,0,1,0,0,4,1
2772,105,3,4,1,32,13,0,8,22,5,1,3,12,8,28,3,0,0,78,3,9,23,12,5,19,2,8,4,38,0,11,5,20,0,15,3,1,5,3,0,0
2773,25,2,1,1,3,0,1,5,1,0,2,0,0,2,8,1,0,0,20,1,0,5,2,2,0,0,2,2,2,0,0,0,5,0,5,0,2,0,3,1,0
2774,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0
2775,524,24,1,4,125,43,21,59,84,34,14,5,22,30,113,20,40,23,642,13,11,164,68,69,39,24,21,59,89,9,30,6,98,20,62,17,38,13,14,10,1
2776,67,3,0,4,9,1,3,4,8,6,1,3,1,5,28,7,3,1,38,0,1,12,3,3,4,1,6,0,11,0,0,2,17,1,9,1,0,3,5,1,0
2777,30,1,0,3,5,1,0,4,0,3,0,0,1,0,1,0,2,0,18,0,1,2,1,3,3,0,0,0,4,2,1,0,0,0,1,0,5,2,1,0,1
2778,242,4,6,11,50,25,5,27,33,15,3,8,4,13,50,6,24,19,242,8,7,61,41,23,17,2,7,20,25,15,7,6,32,18,33,9,30,14,5,17,1
2779,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,122,1,5,9,22,6,2,13,18,7,11,2,4,4,16,4,10,5,78,4,6,13,15,5,17,1,5,2,19,2,2,1,14,5,12,2,4,6,3,5,0
2781,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2782,6,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2783,83,1,2,2,23,5,3,5,9,3,10,7,0,7,12,0,9,1,64,2,2,29,1,6,12,2,3,2,18,0,3,2,9,1,17,9,1,2,2,9,0
2784,40,0,0,1,4,0,4,3,1,2,5,0,1,3,15,7,2,2,35,1,0,9,12,3,2,0,3,1,10,0,0,1,9,2,7,0,1,0,0,2,0
2785,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2786,128,9,2,5,22,7,3,15,10,2,5,1,2,12,39,1,1,1,63,1,3,9,5,5,14,2,5,3,23,3,1,7,27,1,11,2,4,7,5,9,0
2787,442,7,8,21,81,16,10,42,47,17,26,10,4,20,64,10,18,8,303,14,17,63,25,35,47,8,13,12,84,2,8,26,51,8,48,31,10,16,15,8,0
2788,25,0,0,1,1,0,2,3,2,1,2,0,4,2,0,0,1,0,20,0,2,0,4,3,2,0,0,0,13,0,0,0,0,0,2,0,0,1,0,0,0
2789,53,0,0,0,11,1,2,5,6,2,4,1,0,6,11,1,3,1,34,2,1,8,6,5,8,1,6,0,11,0,1,3,9,1,9,1,4,0,0,1,0
2790,40,1,2,2,7,1,3,1,6,3,4,0,1,1,6,1,1,1,12,0,1,2,2,1,6,0,3,0,3,0,0,2,4,1,3,0,0,0,0,2,0
2791,98,0,1,4,15,4,1,11,15,3,5,0,3,3,5,0,1,1,64,4,1,12,3,2,3,1,1,0,17,0,1,0,5,1,10,0,4,1,1,2,0
2792,19,1,0,1,1,0,0,4,1,1,1,0,0,1,6,0,1,1,15,0,0,3,4,3,4,0,0,0,1,0,0,1,4,1,2,1,0,0,0,0,0
2793,33,0,0,3,1,0,1,6,0,0,5,0,3,3,0,0,1,0,24,0,0,0,4,3,3,0,0,0,15,0,0,0,0,0,2,0,0,3,1,0,0
2794,222,4,4,7,35,11,1,19,23,12,4,4,6,11,27,2,10,5,192,7,1,46,25,17,16,6,3,23,33,13,5,3,24,5,24,18,23,16,3,17,1
2795,11,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,13,0,0,1,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2796,176,6,1,8,33,9,5,17,32,18,1,3,1,15,42,17,17,13,126,1,2,45,27,6,35,6,11,2,48,3,2,4,32,13,15,3,12,5,10,5,0
2797,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
